ASN,country,center_lat,center_lng
48520,NL,52.132633,5.291266
48521,FR,46.227638,2.213749
48522,NL,52.132633,5.291266
48523,PL,51.919438,19.145136
48524,RU,61.52401,105.318756
48525,PL,51.919438,19.145136
48526,LU,49.815273,6.129583
48527,RU,61.52401,105.318756
48528,RU,61.52401,105.318756
48529,US,39.50024,-98.350891
48530,RU,61.52401,105.318756
48531,RU,61.52401,105.318756
48532,RU,61.52401,105.318756
48533,UA,48.379433,31.16558
48534,PL,51.919438,19.145136
48535,KZ,48.019573,66.923684
48537,RO,45.943161,24.96676
48540,CH,46.818188,8.227512
48541,RU,61.52401,105.318756
48542,BG,42.733883,25.48583
48543,DE,51.165691,10.451526
48544,IT,41.87194,12.56738
48545,DE,51.165691,10.451526
48546,LV,56.879635,24.603189
48547,RU,61.52401,105.318756
48548,RU,61.52401,105.318756
48549,GB,55.378051,-3.435973
48550,CH,46.818188,8.227512
48551,IR,32.427908,53.688046
48552,RU,61.52401,105.318756
48553,GB,55.378051,-3.435973
48554,GB,55.378051,-3.435973
48555,IR,32.427908,53.688046
48556,RO,45.943161,24.96676
48557,UA,48.379433,31.16558
48558,RU,61.52401,105.318756
48559,PL,51.919438,19.145136
48560,UA,48.379433,31.16558
48561,RU,61.52401,105.318756
48562,GB,55.378051,-3.435973
48563,RO,45.943161,24.96676
48564,DK,56.1554671,10.4309955
48565,PL,51.919438,19.145136
48566,RU,61.52401,105.318756
48567,HR,45.1,15.2
48568,IS,64.963051,-19.020835
48569,ES,40.463667,-3.74922
48570,GB,55.378051,-3.435973
48571,RO,45.943161,24.96676
48572,DE,51.165691,10.451526
48573,RU,61.52401,105.318756
48574,CZ,49.817492,15.472962
48575,CH,46.818188,8.227512
48576,LI,47.166,9.555373
48577,IT,41.87194,12.56738
48578,GB,55.378051,-3.435973
48579,SE,60.128161,18.643501
48580,RS,44.016521,21.005859
48581,SE,60.128161,18.643501
48582,DE,51.165691,10.451526
48583,RU,61.52401,105.318756
48584,BG,42.733883,25.48583
48585,DE,51.165691,10.451526
48586,RU,61.52401,105.318756
48587,UA,48.379433,31.16558
48588,GB,55.378051,-3.435973
48589,UA,48.379433,31.16558
48590,CH,46.818188,8.227512
48591,GB,55.378051,-3.435973
48592,IR,32.427908,53.688046
48593,RO,45.943161,24.96676
48594,FR,46.227638,2.213749
48595,UA,48.379433,31.16558
48596,DE,51.165691,10.451526
48597,RU,61.52401,105.318756
48598,NO,60.472024,8.468946
48599,CH,46.818188,8.227512
48600,RO,45.943161,24.96676
48601,RU,61.52401,105.318756
48602,CZ,49.817492,15.472962
48603,NL,52.132633,5.291266
48604,RU,61.52401,105.318756
48605,RO,45.943161,24.96676
48606,PL,51.919438,19.145136
48607,RU,61.52401,105.318756
48608,IR,32.427908,53.688046
48609,SI,46.151241,14.995463
48610,GB,55.378051,-3.435973
48611,GB,55.378051,-3.435973
48612,RU,61.52401,105.318756
48613,FR,46.227638,2.213749
48614,RU,61.52401,105.318756
48615,RU,61.52401,105.318756
48616,RO,45.943161,24.96676
48617,IT,41.87194,12.56738
48618,FI,61.92411,25.748151
48619,UA,48.379433,31.16558
48620,GB,55.378051,-3.435973
48621,HR,45.1,15.2
48622,BG,42.733883,25.48583
48623,CY,35.126413,33.429859
48624,ES,40.463667,-3.74922
48625,RU,61.52401,105.318756
48626,PL,51.919438,19.145136
48627,RU,61.52401,105.318756
48628,RU,61.52401,105.318756
48629,LB,33.854721,35.862285
48630,NO,60.472024,8.468946
48632,GB,55.378051,-3.435973
48633,PL,51.919438,19.145136
48634,IT,41.87194,12.56738
48635,NL,52.132633,5.291266
48636,PL,51.919438,19.145136
48637,UA,48.379433,31.16558
48638,BE,50.503887,4.469936
48639,GB,55.378051,-3.435973
48640,ES,40.463667,-3.74922
48641,UA,48.379433,31.16558
48642,RU,61.52401,105.318756
48643,GB,55.378051,-3.435973
48644,UA,48.379433,31.16558
48645,NL,52.132633,5.291266
48646,DE,51.165691,10.451526
48647,BE,50.503887,4.469936
48648,UA,48.379433,31.16558
48649,UA,48.379433,31.16558
48650,UA,48.379433,31.16558
48651,RU,61.52401,105.318756
48652,FI,61.92411,25.748151
48653,SI,46.151241,14.995463
48654,RU,61.52401,105.318756
48655,GB,55.378051,-3.435973
48656,UA,48.379433,31.16558
48657,SE,60.128161,18.643501
48658,IR,32.427908,53.688046
48659,PL,51.919438,19.145136
48661,CZ,49.817492,15.472962
48662,CH,46.818188,8.227512
48663,GB,55.378051,-3.435973
48664,UA,48.379433,31.16558
48665,UA,48.379433,31.16558
48667,RU,61.52401,105.318756
48668,FR,46.227638,2.213749
48669,RO,45.943161,24.96676
48670,RU,61.52401,105.318756
48671,RO,45.943161,24.96676
48672,UA,48.379433,31.16558
48673,RU,61.52401,105.318756
48674,UA,48.379433,31.16558
48675,AM,40.069099,45.038189
48676,RU,61.52401,105.318756
48677,RU,61.52401,105.318756
48678,TR,38.963745,35.243322
48679,RU,61.52401,105.318756
48680,LV,56.879635,24.603189
48681,CH,46.818188,8.227512
48682,GB,55.378051,-3.435973
48683,UA,48.379433,31.16558
48684,NL,52.132633,5.291266
48685,IS,64.963051,-19.020835
48686,GB,55.378051,-3.435973
48687,RU,61.52401,105.318756
48689,SK,48.669026,19.699024
48690,PL,51.919438,19.145136
48691,MD,47.411631,28.369885
48692,RU,61.52401,105.318756
48693,UA,48.379433,31.16558
48694,PL,51.919438,19.145136
48695,SA,23.885942,45.079162
48696,UA,48.379433,31.16558
48697,ES,40.463667,-3.74922
48698,BG,42.733883,25.48583
48700,PL,51.919438,19.145136
48702,FR,46.227638,2.213749
48703,FR,46.227638,2.213749
48704,GB,55.378051,-3.435973
48705,RO,45.943161,24.96676
48706,GB,55.378051,-3.435973
48707,PL,51.919438,19.145136
48708,NO,60.472024,8.468946
48709,RU,61.52401,105.318756
48710,ES,40.463667,-3.74922
48711,UA,48.379433,31.16558
48712,PL,51.919438,19.145136
48713,RU,61.52401,105.318756
48714,NL,52.132633,5.291266
48715,IR,32.427908,53.688046
48716,KZ,48.019573,66.923684
48717,GB,55.378051,-3.435973
48718,GB,55.378051,-3.435973
48719,RU,61.52401,105.318756
48720,RU,61.52401,105.318756
48721,RU,61.52401,105.318756
48722,RU,61.52401,105.318756
48724,RU,61.52401,105.318756
48725,RU,61.52401,105.318756
48726,DK,56.1554671,10.4309955
48727,PL,51.919438,19.145136
48728,QA,25.354826,51.183884
48729,NL,52.132633,5.291266
48730,UA,48.379433,31.16558
48731,RU,61.52401,105.318756
48732,IR,32.427908,53.688046
48733,RU,61.52401,105.318756
48734,RO,45.943161,24.96676
48735,AT,47.516231,14.550072
48736,RO,45.943161,24.96676
48737,TR,38.963745,35.243322
48738,RU,61.52401,105.318756
48739,RU,61.52401,105.318756
48740,LB,33.854721,35.862285
48741,DE,51.165691,10.451526
48742,PL,51.919438,19.145136
48743,BY,53.709807,27.953389
48744,FR,46.227638,2.213749
48745,BG,42.733883,25.48583
48746,BG,42.733883,25.48583
48747,BG,42.733883,25.48583
48748,UA,48.379433,31.16558
48749,RO,45.943161,24.96676
48750,FR,46.227638,2.213749
48751,IT,41.87194,12.56738
48752,ES,40.463667,-3.74922
48753,RU,61.52401,105.318756
48754,RO,45.943161,24.96676
48756,UA,48.379433,31.16558
48757,RU,61.52401,105.318756
48758,RU,61.52401,105.318756
48759,UA,48.379433,31.16558
48760,PL,51.919438,19.145136
48761,TR,38.963745,35.243322
48762,IR,32.427908,53.688046
48764,SE,60.128161,18.643501
48765,PL,51.919438,19.145136
48766,CH,46.818188,8.227512
48767,SE,60.128161,18.643501
48768,SE,60.128161,18.643501
48769,IT,41.87194,12.56738
48770,RU,61.52401,105.318756
48771,GB,55.378051,-3.435973
48772,SI,46.151241,14.995463
48774,SI,46.151241,14.995463
48775,UA,48.379433,31.16558
48776,CH,46.818188,8.227512
48777,DE,51.165691,10.451526
48778,DE,51.165691,10.451526
48779,GB,55.378051,-3.435973
48780,CZ,49.817492,15.472962
48781,RU,61.52401,105.318756
48782,PL,51.919438,19.145136
48783,UA,48.379433,31.16558
48784,FR,46.227638,2.213749
48785,DE,51.165691,10.451526
48786,RO,45.943161,24.96676
48787,IR,32.427908,53.688046
48788,RU,61.52401,105.318756
48789,GB,55.378051,-3.435973
48790,PL,51.919438,19.145136
48791,PL,51.919438,19.145136
48792,NL,52.132633,5.291266
48793,DE,51.165691,10.451526
48794,HR,45.1,15.2
48795,CH,46.818188,8.227512
48796,RU,61.52401,105.318756
48797,HR,45.1,15.2
48798,LV,56.879635,24.603189
48799,FR,46.227638,2.213749
48800,FR,46.227638,2.213749
48801,SA,23.885942,45.079162
48802,CZ,49.817492,15.472962
48803,SE,60.128161,18.643501
48804,GB,55.378051,-3.435973
48805,DK,56.1554671,10.4309955
48806,US,39.50024,-98.350891
48807,RU,61.52401,105.318756
48808,RO,45.943161,24.96676
48809,FR,46.227638,2.213749
48810,RO,45.943161,24.96676
48811,TR,38.963745,35.243322
48812,NL,52.132633,5.291266
48813,FR,46.227638,2.213749
48814,RU,61.52401,105.318756
48815,IT,41.87194,12.56738
48816,RU,61.52401,105.318756
48817,FR,46.227638,2.213749
48818,RU,61.52401,105.318756
48819,FR,46.227638,2.213749
48820,IR,32.427908,53.688046
48821,DE,51.165691,10.451526
48822,RU,61.52401,105.318756
48823,DE,51.165691,10.451526
48824,BG,42.733883,25.48583
48825,GB,55.378051,-3.435973
48826,RU,61.52401,105.318756
48827,RU,61.52401,105.318756
48829,HU,47.162494,19.503304
48830,AZ,40.143105,47.576927
48831,RO,45.943161,24.96676
48832,JO,30.585164,36.238414
48833,SE,60.128161,18.643501
48834,RU,61.52401,105.318756
48835,DE,51.165691,10.451526
48836,RO,45.943161,24.96676
48837,RO,45.943161,24.96676
48838,IR,32.427908,53.688046
48839,RU,61.52401,105.318756
48841,SK,48.669026,19.699024
48842,RU,61.52401,105.318756
48843,RO,45.943161,24.96676
48844,BE,50.503887,4.469936
48845,UA,48.379433,31.16558
48846,ES,40.463667,-3.74922
48847,LB,33.854721,35.862285
48848,RU,61.52401,105.318756
48849,CH,46.818188,8.227512
48850,PL,51.919438,19.145136
48851,IL,31.046051,34.851612
48852,RO,45.943161,24.96676
48853,RU,61.52401,105.318756
48854,DK,56.1554671,10.4309955
48855,RO,45.943161,24.96676
48856,AT,47.516231,14.550072
48857,CH,46.818188,8.227512
48858,RU,61.52401,105.318756
48859,PL,51.919438,19.145136
48860,AM,40.069099,45.038189
48861,AM,40.069099,45.038189
48862,IT,41.87194,12.56738
48863,NO,60.472024,8.468946
48864,ES,40.463667,-3.74922
48865,RO,45.943161,24.96676
48866,GB,55.378051,-3.435973
48867,LV,56.879635,24.603189
48868,ES,40.463667,-3.74922
48869,NL,52.132633,5.291266
48870,LV,56.879635,24.603189
48871,SE,60.128161,18.643501
48872,MD,47.411631,28.369885
48873,RU,61.52401,105.318756
48874,RO,45.943161,24.96676
48875,SE,60.128161,18.643501
48876,RU,61.52401,105.318756
48877,RU,61.52401,105.318756
48878,RO,45.943161,24.96676
48879,FR,46.227638,2.213749
48880,UA,48.379433,31.16558
48881,RO,45.943161,24.96676
48882,UA,48.379433,31.16558
48883,NL,52.132633,5.291266
48884,ES,40.463667,-3.74922
48885,CH,46.818188,8.227512
48886,NL,52.132633,5.291266
48887,TJ,38.861034,71.276093
48888,GB,55.378051,-3.435973
48889,CZ,49.817492,15.472962
48890,CZ,49.817492,15.472962
48892,UA,48.379433,31.16558
48893,HU,47.162494,19.503304
48894,SI,46.151241,14.995463
48895,TR,38.963745,35.243322
48896,PL,51.919438,19.145136
48897,UA,48.379433,31.16558
48898,IR,32.427908,53.688046
48899,UA,48.379433,31.16558
48900,BG,42.733883,25.48583
48901,GB,55.378051,-3.435973
48902,GB,55.378051,-3.435973
48903,IR,32.427908,53.688046
48904,SE,60.128161,18.643501
48905,RU,61.52401,105.318756
48906,GB,55.378051,-3.435973
48907,SK,48.669026,19.699024
48908,NO,60.472024,8.468946
48909,RU,61.52401,105.318756
48910,GB,55.378051,-3.435973
48911,UA,48.379433,31.16558
48912,RU,61.52401,105.318756
48913,FR,46.227638,2.213749
48914,RU,61.52401,105.318756
48915,UA,48.379433,31.16558
48916,RU,61.52401,105.318756
48917,BG,42.733883,25.48583
48918,DE,51.165691,10.451526
48919,UA,48.379433,31.16558
48920,FR,46.227638,2.213749
48921,NL,52.132633,5.291266
48922,PL,51.919438,19.145136
48923,UA,48.379433,31.16558
48924,UA,48.379433,31.16558
48925,RO,45.943161,24.96676
48926,CZ,49.817492,15.472962
48927,DE,51.165691,10.451526
48928,RO,45.943161,24.96676
48929,RO,45.943161,24.96676
48930,RO,45.943161,24.96676
48931,RO,45.943161,24.96676
48932,SA,23.885942,45.079162
48933,RU,61.52401,105.318756
48934,FR,46.227638,2.213749
48935,GB,55.378051,-3.435973
48936,RU,61.52401,105.318756
48937,SA,23.885942,45.079162
48938,RU,61.52401,105.318756
48939,RU,61.52401,105.318756
48940,RU,61.52401,105.318756
48941,RO,45.943161,24.96676
48942,FR,46.227638,2.213749
48943,AT,47.516231,14.550072
48944,IR,32.427908,53.688046
48945,GB,55.378051,-3.435973
48946,RU,61.52401,105.318756
48947,PL,51.919438,19.145136
48948,RO,45.943161,24.96676
48949,RU,61.52401,105.318756
48950,GB,55.378051,-3.435973
48951,DE,51.165691,10.451526
48952,ES,40.463667,-3.74922
48953,TR,38.963745,35.243322
48954,GB,55.378051,-3.435973
48955,RO,45.943161,24.96676
48956,PL,51.919438,19.145136
48957,UA,48.379433,31.16558
48958,ES,40.463667,-3.74922
48959,RU,61.52401,105.318756
48960,CZ,49.817492,15.472962
48961,GB,55.378051,-3.435973
48962,UA,48.379433,31.16558
48963,PL,51.919438,19.145136
48964,UA,48.379433,31.16558
48965,UZ,41.377491,64.585262
48967,GB,55.378051,-3.435973
48968,LU,49.815273,6.129583
48969,RU,61.52401,105.318756
48970,IE,53.41291,-8.24389
48971,CH,46.818188,8.227512
48972,NL,52.132633,5.291266
48973,GB,55.378051,-3.435973
48974,MD,47.411631,28.369885
48975,RU,61.52401,105.318756
48976,RO,45.943161,24.96676
48977,CH,46.818188,8.227512
48978,RU,61.52401,105.318756
48979,UZ,41.377491,64.585262
48980,GB,55.378051,-3.435973
48981,PL,51.919438,19.145136
48982,BG,42.733883,25.48583
48983,CH,46.818188,8.227512
48984,AT,47.516231,14.550072
48985,GB,55.378051,-3.435973
48986,RU,61.52401,105.318756
48987,RU,61.52401,105.318756
48988,RU,61.52401,105.318756
48989,RU,61.52401,105.318756
48990,ES,40.463667,-3.74922
48991,DE,51.165691,10.451526
48992,PL,51.919438,19.145136
48993,GB,55.378051,-3.435973
48994,SE,60.128161,18.643501
48995,RU,61.52401,105.318756
48996,MC,43.738418,7.424616
48997,NL,52.132633,5.291266
48998,RO,45.943161,24.96676
48999,RO,45.943161,24.96676
49000,ES,40.463667,-3.74922
49001,PL,51.919438,19.145136
49002,RU,61.52401,105.318756
49003,RU,61.52401,105.318756
49004,HU,47.162494,19.503304
49005,GB,55.378051,-3.435973
49006,MD,47.411631,28.369885
49007,PL,51.919438,19.145136
49008,ES,40.463667,-3.74922
49009,DE,51.165691,10.451526
49010,DK,56.1554671,10.4309955
49011,FR,46.227638,2.213749
49012,RU,61.52401,105.318756
49013,CZ,49.817492,15.472962
49014,AT,47.516231,14.550072
49015,SI,46.151241,14.995463
49017,CY,35.126413,33.429859
49018,GB,55.378051,-3.435973
49019,UA,48.379433,31.16558
49020,LB,33.854721,35.862285
49021,RO,45.943161,24.96676
49023,RO,45.943161,24.96676
49024,DE,51.165691,10.451526
49025,CZ,49.817492,15.472962
49026,GB,55.378051,-3.435973
49027,TR,38.963745,35.243322
49028,FR,46.227638,2.213749
49029,UA,48.379433,31.16558
49030,FR,46.227638,2.213749
49031,RU,61.52401,105.318756
49033,NL,52.132633,5.291266
49034,DE,51.165691,10.451526
49035,PL,51.919438,19.145136
49036,LV,56.879635,24.603189
49037,RU,61.52401,105.318756
49038,UA,48.379433,31.16558
49039,RU,61.52401,105.318756
49040,BG,42.733883,25.48583
49041,BG,42.733883,25.48583
49042,RO,45.943161,24.96676
49043,CH,46.818188,8.227512
49044,SK,48.669026,19.699024
49045,NL,52.132633,5.291266
49046,BE,50.503887,4.469936
49047,PL,51.919438,19.145136
49048,RU,61.52401,105.318756
49049,GB,55.378051,-3.435973
49050,RU,61.52401,105.318756
49051,BY,53.709807,27.953389
49052,RO,45.943161,24.96676
49053,RU,61.52401,105.318756
49054,ES,40.463667,-3.74922
49055,RU,61.52401,105.318756
49057,GB,55.378051,-3.435973
49058,RU,61.52401,105.318756
49059,FI,61.92411,25.748151
49060,RU,61.52401,105.318756
49062,RO,45.943161,24.96676
49063,RU,61.52401,105.318756
49064,RU,61.52401,105.318756
49065,SE,60.128161,18.643501
49066,RU,61.52401,105.318756
49068,FR,46.227638,2.213749
49069,IL,31.046051,34.851612
49070,RU,61.52401,105.318756
49071,CH,46.818188,8.227512
49072,US,39.50024,-98.350891
49073,IT,41.87194,12.56738
49074,RO,45.943161,24.96676
49075,UA,48.379433,31.16558
49076,IL,31.046051,34.851612
49077,BN,4.535277,114.727669
49078,RO,45.943161,24.96676
49079,SE,60.128161,18.643501
49080,RU,61.52401,105.318756
49081,DE,51.165691,10.451526
49082,NO,60.472024,8.468946
49083,FR,46.227638,2.213749
49084,BG,42.733883,25.48583
49085,DE,51.165691,10.451526
49086,DE,51.165691,10.451526
49087,UA,48.379433,31.16558
49088,IT,41.87194,12.56738
49089,KZ,48.019573,66.923684
49090,HU,47.162494,19.503304
49091,BY,53.709807,27.953389
49092,DE,51.165691,10.451526
49093,RU,61.52401,105.318756
49094,TR,38.963745,35.243322
49095,CZ,49.817492,15.472962
49096,SE,60.128161,18.643501
49097,DE,51.165691,10.451526
49098,RU,61.52401,105.318756
49099,IR,32.427908,53.688046
49100,IR,32.427908,53.688046
49101,CZ,49.817492,15.472962
49102,PL,51.919438,19.145136
49103,IR,32.427908,53.688046
49104,KW,29.31166,47.481766
49105,NL,52.132633,5.291266
49106,CZ,49.817492,15.472962
49107,RU,61.52401,105.318756
49108,RU,61.52401,105.318756
49109,PL,51.919438,19.145136
49110,IQ,33.223191,43.679291
49112,FR,46.227638,2.213749
49113,CH,46.818188,8.227512
49114,CH,46.818188,8.227512
49115,SK,48.669026,19.699024
49116,SA,23.885942,45.079162
49117,SK,48.669026,19.699024
49119,IT,41.87194,12.56738
49120,RU,61.52401,105.318756
49121,CZ,49.817492,15.472962
49122,RS,44.016521,21.005859
49123,RO,45.943161,24.96676
49124,RU,61.52401,105.318756
49125,UA,48.379433,31.16558
49126,TR,38.963745,35.243322
49127,NL,52.132633,5.291266
49128,RU,61.52401,105.318756
49130,DE,51.165691,10.451526
49131,UA,48.379433,31.16558
49132,RU,61.52401,105.318756
49133,NL,52.132633,5.291266
49134,GB,55.378051,-3.435973
49135,AT,47.516231,14.550072
49136,RU,61.52401,105.318756
49137,FR,46.227638,2.213749
49138,US,39.50024,-98.350891
49139,UA,48.379433,31.16558
49140,RU,61.52401,105.318756
49141,PL,51.919438,19.145136
49142,CZ,49.817492,15.472962
49143,PL,51.919438,19.145136
49144,RU,61.52401,105.318756
49145,UA,48.379433,31.16558
49146,UZ,41.377491,64.585262
49147,BG,42.733883,25.48583
49148,IR,32.427908,53.688046
49149,PL,51.919438,19.145136
49150,RO,45.943161,24.96676
49151,PL,51.919438,19.145136
49152,FR,46.227638,2.213749
49153,RU,61.52401,105.318756
49154,RU,61.52401,105.318756
49155,RU,61.52401,105.318756
49156,RU,61.52401,105.318756
49157,IL,31.046051,34.851612
49158,GB,55.378051,-3.435973
49159,SM,43.94236,12.457777
49160,RU,61.52401,105.318756
49161,TR,38.963745,35.243322
49162,GB,55.378051,-3.435973
49163,AT,47.516231,14.550072
49164,RO,45.943161,24.96676
49165,RU,61.52401,105.318756
49166,RU,61.52401,105.318756
49167,RS,44.016521,21.005859
49168,UA,48.379433,31.16558
49169,RO,45.943161,24.96676
49170,RU,61.52401,105.318756
49171,RO,45.943161,24.96676
49172,SE,60.128161,18.643501
49173,ES,40.463667,-3.74922
49174,RO,45.943161,24.96676
49175,TR,38.963745,35.243322
49176,BG,42.733883,25.48583
49177,TR,38.963745,35.243322
49178,ES,40.463667,-3.74922
49179,RU,61.52401,105.318756
49180,HU,47.162494,19.503304
49181,RU,61.52401,105.318756
49182,GB,55.378051,-3.435973
49183,UA,48.379433,31.16558
49184,RU,61.52401,105.318756
49185,PL,51.919438,19.145136
49186,RU,61.52401,105.318756
49187,DK,56.1554671,10.4309955
49188,BG,42.733883,25.48583
49190,PL,51.919438,19.145136
49191,PL,51.919438,19.145136
49192,DE,51.165691,10.451526
49193,NO,60.472024,8.468946
49194,RO,45.943161,24.96676
49195,RU,61.52401,105.318756
49196,PL,51.919438,19.145136
49197,PL,51.919438,19.145136
49198,RS,44.016521,21.005859
49199,PL,51.919438,19.145136
49200,RU,61.52401,105.318756
49201,PL,51.919438,19.145136
49202,RU,61.52401,105.318756
49203,RO,45.943161,24.96676
49204,UA,48.379433,31.16558
49205,KW,29.31166,47.481766
49206,NL,52.132633,5.291266
49207,IR,32.427908,53.688046
49208,RU,61.52401,105.318756
49209,GB,55.378051,-3.435973
49210,RU,61.52401,105.318756
49211,RU,61.52401,105.318756
49212,GB,55.378051,-3.435973
49213,UA,48.379433,31.16558
49214,NO,60.472024,8.468946
49215,IT,41.87194,12.56738
49216,GB,55.378051,-3.435973
49217,SE,60.128161,18.643501
49218,RU,61.52401,105.318756
49219,FR,46.227638,2.213749
49220,DE,51.165691,10.451526
49221,IE,53.41291,-8.24389
49222,SE,60.128161,18.643501
49223,UA,48.379433,31.16558
49224,UA,48.379433,31.16558
49225,DE,51.165691,10.451526
49226,BG,42.733883,25.48583
49227,UA,48.379433,31.16558
49228,PL,51.919438,19.145136
49229,GB,55.378051,-3.435973
49231,RU,61.52401,105.318756
49232,SE,60.128161,18.643501
49233,BG,42.733883,25.48583
49234,DE,51.165691,10.451526
49235,UZ,41.377491,64.585262
49236,CH,46.818188,8.227512
49237,CH,46.818188,8.227512
49238,RU,61.52401,105.318756
49239,HU,47.162494,19.503304
49240,SA,23.885942,45.079162
49241,RU,61.52401,105.318756
49242,PL,51.919438,19.145136
49243,BY,53.709807,27.953389
49244,RU,61.52401,105.318756
49246,RU,61.52401,105.318756
49247,GB,55.378051,-3.435973
49249,NL,52.132633,5.291266
49250,NL,52.132633,5.291266
49251,SE,60.128161,18.643501
49252,RO,45.943161,24.96676
49253,RU,61.52401,105.318756
49255,RU,61.52401,105.318756
49256,RO,45.943161,24.96676
49257,SA,23.885942,45.079162
49258,PL,51.919438,19.145136
49259,RO,45.943161,24.96676
49260,PT,39.399872,-8.224454
49261,RU,61.52401,105.318756
49262,CZ,49.817492,15.472962
49263,GB,55.378051,-3.435973
49264,PL,51.919438,19.145136
49265,IT,41.87194,12.56738
49266,RO,45.943161,24.96676
49267,RU,61.52401,105.318756
49268,BE,50.503887,4.469936
49269,PL,51.919438,19.145136
49270,RO,45.943161,24.96676
49271,NO,60.472024,8.468946
49272,SE,60.128161,18.643501
49273,UZ,41.377491,64.585262
49274,DE,51.165691,10.451526
49275,DE,51.165691,10.451526
49276,RU,61.52401,105.318756
49277,PL,51.919438,19.145136
49278,NO,60.472024,8.468946
49279,RU,61.52401,105.318756
49280,HU,47.162494,19.503304
49281,RU,61.52401,105.318756
49282,FI,61.92411,25.748151
49283,FI,61.92411,25.748151
49284,IT,41.87194,12.56738
49285,BE,50.503887,4.469936
49286,FR,46.227638,2.213749
49287,LT,55.169438,23.881275
49288,RU,61.52401,105.318756
49289,IT,41.87194,12.56738
49290,PL,51.919438,19.145136
49291,RU,61.52401,105.318756
49292,SE,60.128161,18.643501
49293,RU,61.52401,105.318756
49294,DE,51.165691,10.451526
49295,RO,45.943161,24.96676
49296,DE,51.165691,10.451526
49298,RO,45.943161,24.96676
49299,AT,47.516231,14.550072
49300,PL,51.919438,19.145136
49301,RU,61.52401,105.318756
49302,RO,45.943161,24.96676
49303,SE,60.128161,18.643501
49304,RU,61.52401,105.318756
49305,TR,38.963745,35.243322
49306,UA,48.379433,31.16558
49308,IL,31.046051,34.851612
49309,DK,56.1554671,10.4309955
49310,NO,60.472024,8.468946
49311,RU,61.52401,105.318756
49312,DE,51.165691,10.451526
49313,CZ,49.817492,15.472962
49314,FR,46.227638,2.213749
49315,RU,61.52401,105.318756
49316,RU,61.52401,105.318756
49317,SA,23.885942,45.079162
49318,GB,55.378051,-3.435973
49319,UA,48.379433,31.16558
49320,CZ,49.817492,15.472962
49321,RU,61.52401,105.318756
49322,AT,47.516231,14.550072
49323,IL,31.046051,34.851612
49324,GB,55.378051,-3.435973
49325,RU,61.52401,105.318756
49326,RU,61.52401,105.318756
49327,UA,48.379433,31.16558
49328,FR,46.227638,2.213749
49329,SE,60.128161,18.643501
49330,BG,42.733883,25.48583
49331,RU,61.52401,105.318756
49332,UA,48.379433,31.16558
49333,BE,50.503887,4.469936
49336,RU,61.52401,105.318756
49337,UA,48.379433,31.16558
49338,CY,35.126413,33.429859
49339,RU,61.52401,105.318756
49340,RU,61.52401,105.318756
49341,CH,46.818188,8.227512
49342,RU,61.52401,105.318756
49343,ES,40.463667,-3.74922
49344,GB,55.378051,-3.435973
49345,RU,61.52401,105.318756
49346,RU,61.52401,105.318756
49347,RU,61.52401,105.318756
49348,RU,61.52401,105.318756
49349,PT,39.399872,-8.224454
49350,RU,61.52401,105.318756
49351,RU,61.52401,105.318756
49352,RU,61.52401,105.318756
49353,ES,40.463667,-3.74922
49354,GB,55.378051,-3.435973
49355,IT,41.87194,12.56738
49356,RU,61.52401,105.318756
49357,RU,61.52401,105.318756
49358,RU,61.52401,105.318756
49359,CZ,49.817492,15.472962
49360,IT,41.87194,12.56738
49361,RU,61.52401,105.318756
49362,DK,56.1554671,10.4309955
49363,AM,40.069099,45.038189
49365,RU,61.52401,105.318756
49366,DE,51.165691,10.451526
49367,IT,41.87194,12.56738
49368,RU,61.52401,105.318756
49369,RU,61.52401,105.318756
49370,PL,51.919438,19.145136
49371,RU,61.52401,105.318756
49372,NL,52.132633,5.291266
49373,RU,61.52401,105.318756
49374,GB,55.378051,-3.435973
49375,GB,55.378051,-3.435973
49376,RU,61.52401,105.318756
49377,RU,61.52401,105.318756
49378,BG,42.733883,25.48583
49379,RO,45.943161,24.96676
49380,RU,61.52401,105.318756
49381,RU,61.52401,105.318756
49382,IR,32.427908,53.688046
49383,RO,45.943161,24.96676
49384,RO,45.943161,24.96676
49385,RU,61.52401,105.318756
49386,PL,51.919438,19.145136
49387,BG,42.733883,25.48583
49388,ES,40.463667,-3.74922
49389,UA,48.379433,31.16558
49390,RU,61.52401,105.318756
49391,IL,31.046051,34.851612
49392,RU,61.52401,105.318756
49393,KZ,48.019573,66.923684
49394,RU,61.52401,105.318756
49397,FI,61.92411,25.748151
49398,GB,55.378051,-3.435973
49399,BE,50.503887,4.469936
49400,RU,61.52401,105.318756
49401,GB,55.378051,-3.435973
49402,SI,46.151241,14.995463
49403,RU,61.52401,105.318756
49404,RU,61.52401,105.318756
49405,NL,52.132633,5.291266
49406,IE,53.41291,-8.24389
49407,SI,46.151241,14.995463
49408,SE,60.128161,18.643501
49409,NO,60.472024,8.468946
49410,RO,45.943161,24.96676
49411,RU,61.52401,105.318756
49412,RS,44.016521,21.005859
49413,GB,55.378051,-3.435973
49414,RU,61.52401,105.318756
49415,GB,55.378051,-3.435973
49416,IE,53.41291,-8.24389
49417,DK,56.1554671,10.4309955
49418,CZ,49.817492,15.472962
49419,SE,60.128161,18.643501
49420,PL,51.919438,19.145136
49421,BG,42.733883,25.48583
49422,FI,61.92411,25.748151
